X,state,date,fips,cases,deaths,isstayhome,counts,percent.change,log,percent.change.offset
481,California,3/27/2020,6,4914,102,1,651,-0.076804916,2.813580989,-0.043194784
482,California,3/28/2020,6,5565,121,1,701,-0.64764622,2.845718018,0.05625
483,California,3/29/2020,6,6266,130,1,1155,-0.005194805,3.062581984,-0.039735099
484,California,3/30/2020,6,7421,146,1,1161,-0.06287683,3.06483222,-0.196656051
485,California,3/31/2020,6,8582,183,1,1234,-0.113452188,3.09131516,0.236194278
486,California,4/1/2020,6,9816,212,1,1374,-0.00363901,3.137986733,-0.023519164
487,California,4/2/2020,6,11190,247,1,1379,0.110224801,3.139564266,0.10212766
488,California,4/3/2020,6,12569,282,1,1227,-0.043194784,3.088844563,0.145023697
489,California,4/4/2020,6,13796,323,1,1280,0.05625,3.10720997,-0.120842572
490,California,4/5/2020,6,15076,349,1,1208,-0.039735099,3.082066934,-0.408506429
491,California,4/6/2020,6,16284,386,1,1256,-0.196656051,3.098989639,0.052668539
492,California,4/7/2020,6,17540,447,1,1503,0.236194278,3.176958981,0.232765011
493,California,4/8/2020,6,19043,506,1,1148,-0.023519164,3.059941888,-0.21352657
494,California,4/9/2020,6,20191,548,1,1175,0.10212766,3.070037867,-0.13933121
495,California,4/10/2020,6,21366,594,1,1055,0.145023697,3.02325246,0.500349406
496,California,4/11/2020,6,22421,632,1,902,-0.120842572,2.955206538,-2.241958042
497,California,4/12/2020,6,23323,676,1,1011,-0.408506429,3.004751156,0.144952545
498,California,4/13/2020,6,24334,725,1,1424,0.052668539,3.153509989,0.12764884
499,California,4/14/2020,6,25758,778,1,1349,0.232765011,3.13001195,-0.134181608
500,California,4/15/2020,6,27107,885,1,1035,-0.21352657,3.01494035,0.064762876
501,California,4/16/2020,6,28142,971,1,1256,-0.13933121,3.098989639,0.333696838
502,California,4/17/2020,6,29398,1050,1,1431,0.500349406,3.155639634,0.099018003
503,California,4/18/2020,6,30829,1146,1,715,-2.241958042,2.854306042,-0.377838329
504,California,4/19/2020,6,31544,1176,1,2318,0.144952545,3.365113432,0.102175346
505,California,4/20/2020,6,33862,1223,1,1982,0.12764884,3.29710365,-0.713656388
506,California,4/21/2020,6,35844,1316,1,1729,-0.134181608,3.237794993,0.329048843
507,California,4/22/2020,6,37573,1425,1,1961,0.064762876,3.292477594,-0.180076628
508,California,4/23/2020,6,39534,1548,1,1834,0.333696838,3.263399331,0.223484848
509,California,4/24/2020,6,41368,1619,1,1222,0.099018003,3.087071206,0.080836237
510,California,4/25/2020,6,42590,1692,1,1101,-0.377838329,3.041787319,0.043972707
511,California,4/26/2020,6,43691,1716,1,1517,0.102175346,3.180985581,-0.99444885
512,California,4/27/2020,6,45208,1800,1,1362,-0.713656388,3.134177108,0.229025845
513,California,4/28/2020,6,46570,1884,1,2334,0.329048843,3.368100852,0.126353791
514,California,4/29/2020,6,48904,1961,1,1566,-0.180076628,3.194791758,-0.260330579
515,California,4/30/2020,6,50470,2057,1,1848,0.223484848,3.266701967,-0.034192037
516,California,5/1/2020,6,52318,2147,1,1435,0.080836237,3.156851901,0.444293478
517,California,5/2/2020,6,53753,2213,1,1319,0.043972707,3.120244796,-0.192339038
518,California,5/3/2020,6,55072,2235,1,1261,-0.99444885,3.100715087,-0.118250171
519,California,5/4/2020,6,56333,2297,1,2515,0.229025845,3.400537989,-0.26405868
520,California,5/5/2020,6,58848,2386,1,1939,0.126353791,3.287577809,0.163926499
521,California,5/6/2020,6,60787,2478,1,1694,-0.260330579,3.228913406,-0.196067091
522,California,5/7/2020,6,62481,2561,1,2135,-0.034192037,3.329397879,0.072533849
523,California,5/8/2020,6,64616,2650,1,2208,0.444293478,3.343999069,0.25286757
524,California,5/9/2020,6,66824,2732,0,1227,-0.192339038,3.088844563,-0.100488486
525,California,5/10/2020,6,68051,2769,0,1463,-0.118250171,3.165244326,-0.292327204
526,California,5/11/2020,6,69514,2820,0,1636,-0.26405868,3.213783299,-0.052011776
527,California,5/12/2020,6,71150,2902,0,2068,0.163926499,3.315550534,-0.102145522
528,California,5/13/2020,6,73218,3014,0,1729,-0.196067091,3.237794993,0.021159543
529,California,5/14/2020,6,74947,3039,0,2068,0.072533849,3.315550534,0.129269347
530,California,5/15/2020,6,77015,3192,0,1918,0.25286757,3.282848603,0.042701092
531,California,5/16/2020,6,78933,3254,0,1433,-0.100488486,3.15624619,-0.179460581
532,California,5/17/2020,6,80366,3290,0,1577,-0.292327204,3.197831693,-0.27880387
533,California,5/18/2020,6,81943,3322,0,2038,-0.052011776,3.30920418,0.329779917
534,California,5/19/2020,6,83981,3422,0,2144,-0.102145522,3.331224781,-0.127244741
535,California,5/20/2020,6,86125,3514,0,2363,0.021159543,3.373463722,-0.352753755
536,California,5/21/2020,6,88488,3624,0,2313,0.129269347,3.364175633,-0.028600269
537,California,5/22/2020,6,90801,3690,0,2014,0.042701092,3.304059466,0.014066078
538,California,5/23/2020,6,92815,3768,0,1928,-0.179460581,3.28510703,0.160915727
539,California,5/24/2020,6,94743,3790,0,2274,-0.27880387,3.35679046,0.035982602
540,California,5/25/2020,6,97017,3808,0,2908,0.329779917,3.463594402,0.045939295
541,California,5/26/2020,6,99925,3859,0,1949,-0.127244741,3.289811839,-0.079105761
542,California,5/27/2020,6,101874,3961,0,2197,-0.352753755,3.341830057,-0.431474104
543,California,5/28/2020,6,104071,4042,0,2972,-0.028600269,3.473048805,0.26607292
544,California,5/29/2020,6,107043,4144,0,3057,0.014066078,3.485295439,-0.080773606
545,California,5/30/2020,6,110100,4214,0,3014,0.160915727,3.479143248,0.196491228
546,California,5/31/2020,6,113114,4242,0,2529,0.035982602,3.402948829,-0.285152838
547,California,6/1/2020,6,115643,4287,0,2438,0.045939295,3.387033701,0.016989467
548,California,6/2/2020,6,118081,4360,0,2326,-0.079105761,3.36660971,-0.234013135
549,California,6/3/2020,6,120407,4422,0,2510,-0.431474104,3.399673721,-0.001680672
550,California,6/4/2020,6,122917,4484,0,3593,0.26607292,3.555457217,1
551,California,6/5/2020,6,126510,4550,0,2637,-0.080773606,3.42111013,
552,California,6/6/2020,6,129147,4626,0,2850,0.196491228,3.45484486,
553,California,6/7/2020,6,131997,4653,0,2290,-0.285152838,3.359835482,
554,California,6/8/2020,6,134287,4679,0,2943,0.016989467,3.468790262,
555,California,6/9/2020,6,137230,4775,0,2893,-0.234013135,3.461348434,
556,California,6/10/2020,6,140123,4869,0,3570,-0.001680672,3.552668216,
557,California,6/11/2020,6,143693,4941,0,3576,1,3.55339751,
575,Colorado,3/21/2020,8,475,6,0,116,-0.120689655,2.064457989,-0.232283465
576,Colorado,3/22/2020,8,591,7,0,130,-0.469230769,2.113943352,-0.156549521
577,Colorado,3/23/2020,8,721,10,0,191,0.089005236,2.281033367,0.016574586
578,Colorado,3/24/2020,8,912,11,0,174,-0.988505747,2.240549248,-0.073033708
579,Colorado,3/25/2020,8,1086,19,0,346,0.124277457,2.539076099,-0.188481675
580,Colorado,3/26/2020,8,1432,24,1,303,-0.075907591,2.481442629,0.136563877
581,Colorado,3/27/2020,8,1735,31,1,326,0.220858896,2.5132176,0.040816327
582,Colorado,3/28/2020,8,2061,44,1,254,-0.232283465,2.404833717,0.409574468
583,Colorado,3/29/2020,8,2315,47,1,313,-0.156549521,2.495544338,-0.157657658
584,Colorado,3/30/2020,8,2628,51,1,362,0.016574586,2.558708571,0.120622568
585,Colorado,3/31/2020,8,2990,69,1,356,-0.073033708,2.551449998,-1.420353982
586,Colorado,4/1/2020,8,3346,80,1,382,-0.188481675,2.582063363,0.436928702
587,Colorado,4/2/2020,8,3728,96,1,454,0.136563877,2.657055853,-0.243506494
588,Colorado,4/3/2020,8,4182,110,1,392,0.040816327,2.593286067,-0.070496084
589,Colorado,4/4/2020,8,4574,126,1,376,0.409574468,2.575187845,0.053658537
590,Colorado,4/5/2020,8,4950,140,1,222,-0.157657658,2.346352974,0.355670103
591,Colorado,4/6/2020,8,5172,150,1,257,0.120622568,2.409933123,-0.356
592,Colorado,4/7/2020,8,5429,179,1,226,-1.420353982,2.354108439,-0.16519174
593,Colorado,4/8/2020,8,5655,192,1,547,0.436928702,2.737987326,0.058227848
594,Colorado,4/9/2020,8,6202,227,1,308,-0.243506494,2.488550717,-0.037634409
595,Colorado,4/10/2020,8,6510,253,1,383,-0.070496084,2.583198774,0.230569948
596,Colorado,4/11/2020,8,6893,274,1,410,0.053658537,2.612783857,-0.265993266
597,Colorado,4/12/2020,8,7303,290,1,388,0.355670103,2.588831726,0.093085106
598,Colorado,4/13/2020,8,7691,308,1,250,-0.356,2.397940009,-0.263929619
599,Colorado,4/14/2020,8,7941,329,1,339,-0.16519174,2.530199698,0.109048724
600,Colorado,4/15/2020,8,8280,355,1,395,0.058227848,2.596597096,-1.5859375
601,Colorado,4/16/2020,8,8675,374,1,372,-0.037634409,2.57054294,0.282980866
602,Colorado,4/17/2020,8,9047,389,1,386,0.230569948,2.586587305,0.335674157
603,Colorado,4/18/2020,8,9433,409,1,297,-0.265993266,2.472756449,0.230443975
604,Colorado,4/19/2020,8,9730,421,1,376,0.093085106,2.575187845,-0.195054945
605,Colorado,4/20/2020,8,10106,448,1,341,-0.263929619,2.532754379,-0.013793103
606,Colorado,4/21/2020,8,10447,484,1,431,0.109048724,2.63447727,-0.195011338
607,Colorado,4/22/2020,8,10878,526,1,384,-1.5859375,2.584331224,0.138519924
608,Colorado,4/23/2020,8,11262,557,1,993,0.282980866,2.996949248,-0.00660793
609,Colorado,4/24/2020,8,12255,672,1,712,0.335674157,2.852479994,0.105032823
610,Colorado,4/25/2020,8,12967,670,1,473,0.230443975,2.674861141,0.334963325
611,Colorado,4/26/2020,8,13440,678,1,364,-0.195054945,2.561101384,-0.680147059
612,Colorado,4/27/2020,8,13804,705,0,435,-0.013793103,2.638489257,-0.015317287
613,Colorado,4/28/2020,8,14239,734,0,441,-0.195011338,2.644438589,-0.172413793
614,Colorado,4/29/2020,8,14680,764,0,527,0.138519924,2.721810615,0.163602941
615,Colorado,4/30/2020,8,15207,775,0,454,-0.00660793,2.657055853,-0.204395604
616,Colorado,5/1/2020,8,15661,818,0,457,0.105032823,2.6599162,0.401459854
617,Colorado,5/2/2020,8,16118,830,0,409,0.334963325,2.611723308,0.396341463
618,Colorado,5/3/2020,8,16527,840,0,272,-0.680147059,2.434568904,-0.565656566
619,Colorado,5/4/2020,8,16799,849,0,457,-0.015317287,2.6599162,-0.093548387
620,Colorado,5/5/2020,8,17256,901,0,464,-0.172413793,2.666517981,-0.09439528
621,Colorado,5/6/2020,8,17720,919,0,544,0.163602941,2.7355989,-0.061994609
622,Colorado,5/7/2020,8,18264,942,0,455,-0.204395604,2.658011397,-0.007614213
623,Colorado,5/8/2020,8,18719,958,0,548,0.401459854,2.738780558,0.231738035
624,Colorado,5/9/2020,8,19267,965,0,328,0.396341463,2.515873844,0.131147541
625,Colorado,5/10/2020,8,19595,969,0,198,-0.565656566,2.29666519,-0.056603774
626,Colorado,5/11/2020,8,19793,986,0,310,-0.093548387,2.491361694,-0.125
627,Colorado,5/12/2020,8,20103,1009,0,339,-0.09439528,2.530199698,-0.244444444
628,Colorado,5/13/2020,8,20442,1062,0,371,-0.061994609,2.56937391,0.24744898
629,Colorado,5/14/2020,8,20813,1091,0,394,-0.007614213,2.595496222,-0.613559322
630,Colorado,5/15/2020,8,21207,1150,0,397,0.231738035,2.598790507,0.56302521
631,Colorado,5/16/2020,8,21604,1192,0,305,0.131147541,2.484299839,0.442307692
632,Colorado,5/17/2020,8,21909,1215,0,265,-0.056603774,2.423245874,-1.560344828
633,Colorado,5/18/2020,8,22174,1224,0,280,-0.125,2.447158031,0.252525253
634,Colorado,5/19/2020,8,22454,1257,0,315,-0.244444444,2.498310554,-0.536036036
635,Colorado,5/20/2020,8,22769,1299,0,392,0.24744898,2.593286067,-0.425219941
636,Colorado,5/21/2020,8,23161,1310,0,295,-0.613559322,2.469822016,0.008230453
637,Colorado,5/22/2020,8,23456,1324,0,476,0.56302521,2.677606953,0.419087137
638,Colorado,5/23/2020,8,23932,1327,0,208,0.442307692,2.318063335,0.289285714
639,Colorado,5/24/2020,8,24140,1332,0,116,-1.560344828,2.064457989,-0.060301508
640,Colorado,5/25/2020,8,24256,1333,0,297,0.252525253,2.472756449,-0.289099526
641,Colorado,5/26/2020,8,24553,1352,0,222,-0.536036036,2.346352974,-0.102941176
642,Colorado,5/27/2020,8,24775,1393,0,341,-0.425219941,2.532754379,0.15
643,Colorado,5/28/2020,8,25116,1422,0,486,0.008230453,2.686636269,0.08627451
644,Colorado,5/29/2020,8,25602,1437,0,482,0.419087137,2.683047038,0.343347639
645,Colorado,5/30/2020,8,26084,1443,0,280,0.289285714,2.447158031,-0.189542484
646,Colorado,5/31/2020,8,26364,1445,0,199,-0.060301508,2.298853076,0.098901099
647,Colorado,6/1/2020,8,26563,1458,0,211,-0.289099526,2.324282455,0.079268293
648,Colorado,6/2/2020,8,26774,1474,0,272,-0.102941176,2.434568904,0.01986755
649,Colorado,6/3/2020,8,27046,1494,0,300,0.15,2.477121255,-0.182432432
650,Colorado,6/4/2020,8,27346,1512,0,255,0.08627451,2.40654018,1
651,Colorado,6/5/2020,8,27601,1524,0,233,0.343347639,2.367355921,
652,Colorado,6/6/2020,8,27834,1527,0,153,-0.189542484,2.184691431,
653,Colorado,6/7/2020,8,27987,1527,0,182,0.098901099,2.260071388,
654,Colorado,6/8/2020,8,28169,1543,0,164,0.079268293,2.214843848,
655,Colorado,6/9/2020,8,28333,1553,0,151,0.01986755,2.178976947,
656,Colorado,6/10/2020,8,28484,1573,0,148,-0.182432432,2.170261715,
657,Colorado,6/11/2020,8,28632,1583,0,175,1,2.243038049,
672,Connecticut,3/21/2020,9,223,5,0,104,0.153846154,2.017033339,-0.232409382
673,Connecticut,3/22/2020,9,327,8,0,88,-1.306818182,1.944482672,0.03633218
674,Connecticut,3/23/2020,9,415,10,1,203,-0.266009852,2.307496038,0.229802513
675,Connecticut,3/24/2020,9,618,12,1,257,0.46692607,2.409933123,0.377622378
676,Connecticut,3/25/2020,9,875,19,1,137,-1.03649635,2.136720567,-3.086142322
677,Connecticut,3/26/2020,9,1012,21,1,279,0.164874552,2.445604203,0.669110907
678,Connecticut,3/27/2020,9,1291,27,1,233,-1.012875536,2.367355921,-0.105263158
679,Connecticut,3/28/2020,9,1524,33,1,469,-0.232409382,2.671172843,-2.085213033
680,Connecticut,3/29/2020,9,1993,34,1,578,0.03633218,2.761927838,0.289195776
681,Connecticut,3/30/2020,9,2571,36,1,557,0.229802513,2.745855195,-0.142857143
682,Connecticut,3/31/2020,9,3128,69,1,429,0.377622378,2.632457292,-0.003
683,Connecticut,4/1/2020,9,3557,85,1,267,-3.086142322,2.426511261,0.248255234
684,Connecticut,4/2/2020,9,3824,112,1,1091,0.669110907,3.037824751,-0.289124668
685,Connecticut,4/3/2020,9,4915,132,1,361,-0.105263158,2.557507202,0.459876543
686,Connecticut,4/4/2020,9,5276,165,1,399,-2.085213033,2.600972896,-1.563809524
687,Connecticut,4/5/2020,9,5675,189,1,1231,0.289195776,3.090258053,0.548291233
688,Connecticut,4/6/2020,9,6906,206,1,875,-0.142857143,2.942008053,-0.259868421
689,Connecticut,4/7/2020,9,7781,277,1,1000,-0.003,3,-0.473890339
690,Connecticut,4/8/2020,9,8781,335,1,1003,0.248255234,3.001300933,0.180690877
691,Connecticut,4/9/2020,9,9784,380,1,754,-0.289124668,2.877371346,0.198918919
692,Connecticut,4/10/2020,9,10538,448,1,972,0.459876543,2.987666265,0.443994602
693,Connecticut,4/11/2020,9,11510,494,1,525,-1.563809524,2.720159303,-3.497572816
694,Connecticut,4/12/2020,9,12035,554,1,1346,0.548291233,3.12904506,0.705882353
695,Connecticut,4/13/2020,9,13381,602,1,608,-0.259868421,2.783903579,-2.869724771
696,Connecticut,4/14/2020,9,13989,671,1,766,-0.473890339,2.88422877,0.700806069
697,Connecticut,4/15/2020,9,14755,868,1,1129,0.180690877,3.052693942,-0.30110935
698,Connecticut,4/16/2020,9,15884,971,1,925,0.198918919,2.966141733,0.194884287
699,Connecticut,4/17/2020,9,16809,1036,1,741,0.443994602,2.869818208,-0.039334342
700,Connecticut,4/18/2020,9,17550,1086,1,412,-3.497572816,2.614897216,-0.059679767
701,Connecticut,4/19/2020,9,17962,1127,1,1853,0.705882353,3.267875419,0.567307692
702,Connecticut,4/20/2020,9,19815,1331,1,545,-2.869724771,2.736396502,-0.444444444
703,Connecticut,4/21/2020,9,20360,1423,1,2109,0.700806069,3.32407658,-1.050549451
704,Connecticut,4/22/2020,9,22469,1544,1,631,-0.30110935,2.800029359,-0.140407288
705,Connecticut,4/23/2020,9,23100,1639,1,821,0.194884287,2.914343157,0.508458647
706,Connecticut,4/24/2020,9,23921,1764,1,661,-0.039334342,2.820201459,1
707,Connecticut,4/25/2020,9,24582,1862,1,687,-0.059679767,2.836956737,0.055393586
708,Connecticut,4/26/2020,9,25269,1925,1,728,0.567307692,2.862131379,0.422839506
709,Connecticut,4/27/2020,9,25997,2012,1,315,-0.444444444,2.498310554,-1.109625668
710,Connecticut,4/28/2020,9,26312,2089,1,455,-1.050549451,2.658011397,0.205323194
711,Connecticut,4/29/2020,9,26767,2168,1,933,-0.140407288,2.969881644,0.086124402
712,Connecticut,4/30/2020,9,27700,2257,1,1064,0.508458647,3.026941628,0.005235602
713,Connecticut,5/1/2020,9,28764,2339,1,523,1,2.718501689,0.629824561
715,Connecticut,5/3/2020,9,29287,2436,1,686,0.055393586,2.836324116,-1.691943128
716,Connecticut,5/4/2020,9,29973,2556,1,648,0.422839506,2.811575006,0.080985915
717,Connecticut,5/5/2020,9,30621,2633,1,374,-1.109625668,2.572871602,-0.166666667
718,Connecticut,5/6/2020,9,30995,2718,1,789,0.205323194,2.897077003,-0.019704433
719,Connecticut,5/7/2020,9,31784,2797,1,627,0.086124402,2.797267541,0.004830918
720,Connecticut,5/8/2020,9,32411,2874,1,573,0.005235602,2.758154622,-0.158576052
721,Connecticut,5/9/2020,9,32984,2932,1,570,0.629824561,2.755874856,0.026536313
722,Connecticut,5/10/2020,9,33554,2967,1,211,-1.691943128,2.324282455,0.549497848
723,Connecticut,5/11/2020,9,33765,3008,1,568,0.080985915,2.754348336,-0.869426752
724,Connecticut,5/12/2020,9,34333,3041,1,522,-0.166666667,2.717670503,0.674616695
725,Connecticut,5/13/2020,9,34855,3125,1,609,-0.019704433,2.784617293,-1.261780105
726,Connecticut,5/14/2020,9,35464,3219,1,621,0.004830918,2.7930916,0.115740741
727,Connecticut,5/15/2020,9,36085,3285,1,618,-0.158576052,2.790988475,-0.167539267
728,Connecticut,5/16/2020,9,36703,3339,1,716,0.026536313,2.854913022,0.091928251
729,Connecticut,5/17/2020,9,37419,3408,1,697,0.549497848,2.843232778,-0.061728395
730,Connecticut,5/18/2020,9,38116,3449,1,314,-0.869426752,2.496929648,1.034883721
731,Connecticut,5/19/2020,9,38430,3472,1,587,0.674616695,2.768638101,19.06666667
732,Connecticut,5/20/2020,9,39017,3529,1,191,-1.261780105,2.281033367,0.250922509
733,Connecticut,5/21/2020,9,39208,3582,0,432,0.115740741,2.635483747,-0.280788177
734,Connecticut,5/22/2020,9,39640,3637,0,382,-0.167539267,2.582063363,0.311538462
735,Connecticut,5/23/2020,9,40022,3675,0,446,0.091928251,2.649334859,-2.011173184
736,Connecticut,5/24/2020,9,40468,3693,0,405,-0.061728395,2.607455023,0.556586271
737,Connecticut,5/25/2020,9,40873,3742,0,430,1.034883721,2.633468456,0.531380753
738,Connecticut,5/26/2020,9,41303,3769,0,-15,19.06666667,#NUM!,-0.321428571
739,Connecticut,5/27/2020,9,41288,3803,0,271,0.250922509,2.432969291,-0.493243243
740,Connecticut,5/28/2020,9,41559,3826,0,203,-0.280788177,2.307496038,-0.619909502
741,Connecticut,5/29/2020,9,41762,3868,0,260,0.311538462,2.414973348,0.581005587
742,Connecticut,5/30/2020,9,42022,3912,0,179,-2.011173184,2.252853031,0.173333333
743,Connecticut,5/31/2020,9,42201,3944,0,539,0.556586271,2.731588765,0.298387097
744,Connecticut,6/1/2020,9,42740,3964,0,239,0.531380753,2.378397901,-0.931034483
745,Connecticut,6/2/2020,9,42979,3972,0,112,-0.321428571,2.049218023,0.321428571
746,Connecticut,6/3/2020,9,43091,3989,0,148,-0.493243243,2.170261715,-1
747,Connecticut,6/4/2020,9,43239,4007,0,221,-0.619909502,2.344392274,1
748,Connecticut,6/5/2020,9,43460,4038,0,358,0.581005587,2.553883027,
749,Connecticut,6/6/2020,9,43818,4055,0,150,0.173333333,2.176091259,
750,Connecticut,6/7/2020,9,43968,4071,0,124,0.298387097,2.093421685,
751,Connecticut,6/8/2020,9,44092,4084,0,87,-0.931034483,1.939519253,
752,Connecticut,6/9/2020,9,44179,4097,0,168,0.321428571,2.225309282,
753,Connecticut,6/10/2020,9,44347,4120,0,114,-1,2.056904851,
754,Connecticut,6/11/2020,9,44461,4146,0,228,1,2.357934847,
766,Delaware,3/21/2020,10,45,0,0,11,-1.818181818,1.041392685,-0.777777778
767,Delaware,3/22/2020,10,56,0,0,31,0.451612903,1.491361694,-0.71875
768,Delaware,3/23/2020,10,87,0,0,17,0.117647059,1.230448921,0.109090909
769,Delaware,3/24/2020,10,104,0,1,15,-0.6,1.176091259,0.489795918
770,Delaware,3/25/2020,10,119,0,1,24,0.083333333,1.380211242,-1.28
771,Delaware,3/26/2020,10,143,1,1,22,-1.227272727,1.342422681,-1.50877193
772,Delaware,3/27/2020,10,165,2,1,49,0.632653061,1.69019608,0.440559441
773,Delaware,3/28/2020,10,214,5,1,18,-0.777777778,1.255272505,-0.375
774,Delaware,3/29/2020,10,232,6,1,32,-0.71875,1.505149978,-0.318181818
775,Delaware,3/30/2020,10,264,7,1,55,0.109090909,1.740362689,-0.296551724
776,Delaware,3/31/2020,10,319,10,1,49,0.489795918,1.69019608,0.505319149
777,Delaware,4/1/2020,10,368,11,1,25,-1.28,1.397940009,-0.258064516
778,Delaware,4/2/2020,10,393,12,1,57,-1.50877193,1.755874856,-0.307692308
779,Delaware,4/3/2020,10,450,14,1,143,0.440559441,2.155336037,0.045751634
780,Delaware,4/4/2020,10,593,14,1,80,-0.375,1.903089987,0.068493151
781,Delaware,4/5/2020,10,673,14,1,110,-0.318181818,2.041392685,-0.213235294
782,Delaware,4/6/2020,10,783,15,1,145,-0.296551724,2.161368002,0.466666667
783,Delaware,4/7/2020,10,928,16,1,188,0.505319149,2.274157849,0.306818182
784,Delaware,4/8/2020,10,1116,19,1,93,-0.258064516,1.968482949,-3.06557377
785,Delaware,4/9/2020,10,1209,23,1,117,-0.307692308,2.068185862,0.133064516
786,Delaware,4/10/2020,10,1326,32,1,153,0.045751634,2.184691431,1
787,Delaware,4/11/2020,10,1479,33,1,146,0.068493151,2.164352856,0.101449275
788,Delaware,4/12/2020,10,1625,35,1,136,-0.213235294,2.133538908,-0.446236559
789,Delaware,4/13/2020,10,1761,41,1,165,0.466666667,2.217483944,0.598513011
790,Delaware,4/14/2020,10,1926,43,1,88,0.306818182,1.944482672,-0.240740741
791,Delaware,4/15/2020,10,2014,46,1,61,-3.06557377,1.785329835,0
792,Delaware,4/16/2020,10,2075,52,1,248,0.133064516,2.394451681,-2.417910448
793,Delaware,4/17/2020,10,2323,61,1,215,1,2.33243846,0.720524017
795,Delaware,4/19/2020,10,2538,67,1,207,0.101449275,2.315970345,-2.2265625
796,Delaware,4/20/2020,10,2745,72,1,186,-0.446236559,2.269512944,0.8062954
797,Delaware,4/21/2020,10,2931,82,1,269,0.598513011,2.42975228,0.0125
798,Delaware,4/22/2020,10,3200,89,1,108,-0.240740741,2.033423755,-1.329113924
799,Delaware,4/23/2020,10,3308,92,1,134,0,2.127104798,0.347826087
800,Delaware,4/24/2020,10,3442,100,1,134,-2.417910448,2.127104798,-0.416666667
801,Delaware,4/25/2020,10,3576,112,1,458,0.720524017,2.660865478,0.529411765
